pointId,easting,northing,elevation,surveyedAt
P03138,402953.14,5779200.31,53.762,2026-03-04T12:18:00.0000000+00:00
P03139,419953.88,5797410.88,58.290,2026-03-04T12:19:00.0000000+00:00
P03140,463136.52,5722396.99,15.515,2026-03-04T12:20:00.0000000+00:00
P03141,429208.39,5799310.24,10.553,2026-03-04T12:21:00.0000000+00:00
P03142,499198.56,5710970.88,2.028,2026-03-04T12:22:00.0000000+00:00
P03143,422995.40,5774067.52,21.467,2026-03-04T12:23:00.0000000+00:00
P03144,475646.77,5701824.29,14.313,2026-03-04T12:24:00.0000000+00:00
P03145,474011.70,5788589.97,86.339,2026-03-04T12:25:00.0000000+00:00
P03146,443202.75,5743694.70,5.051,2026-03-04T12:26:00.0000000+00:00
P03147,481353.78,5703481.23,29.029,2026-03-04T12:27:00.0000000+00:00
P03148,465315.31,5786077.94,59.245,2026-03-04T12:28:00.0000000+00:00
P03149,454986.11,5729087.75,21.392,2026-03-04T12:29:00.0000000+00:00
P03150,449759.99,5724140.67,45.406,2026-03-04T12:30:00.0000000+00:00
P03151,466782.01,5759858.77,40.269,2026-03-04T12:31:00.0000000+00:00
P03152,459115.52,5734882.68,63.457,2026-03-04T12:32:00.0000000+00:00
P03153,443301.51,5745399.98,57.839,2026-03-04T12:33:00.0000000+00:00
P03154,445266.79,5705085.63,38.855,2026-03-04T12:34:00.0000000+00:00
P03155,404871.67,5751289.04,18.059,2026-03-04T12:35:00.0000000+00:00
P03156,480982.13,5727083.62,51.306,2026-03-04T12:36:00.0000000+00:00
P03157,443053.88,5786890.59,31.132,2026-03-04T12:37:00.0000000+00:00
P03158,489714.86,5740467.83,29.721,2026-03-04T12:38:00.0000000+00:00
P03159,493825.50,5735404.40,20.715,2026-03-04T12:39:00.0000000+00:00
P03160,435548.02,5759444.74,64.773,2026-03-04T12:40:00.0000000+00:00
P03161,475670.54,5731581.28,79.572,2026-03-04T12:41:00.0000000+00:00
P03162,418706.80,5794770.14,50.759,2026-03-04T12:42:00.0000000+00:00
P03163,497047.86,5743926.91,66.563,2026-03-04T12:43:00.0000000+00:00
P03164,445058.21,5735278.79,9.699,2026-03-04T12:44:00.0000000+00:00
P03165,470503.40,5790687.55,24.542,2026-03-04T12:45:00.0000000+00:00
P03166,471239.68,5716164.09,75.808,2026-03-04T12:46:00.0000000+00:00
P03167,481626.60,5798081.83,58.518,2026-03-04T12:47:00.0000000+00:00
P03168,477416.79,5794986.59,38.365,2026-03-04T12:48:00.0000000+00:00
P03169,427592.43,5728511.03,26.505,2026-03-04T12:49:00.0000000+00:00
P03170,442061.96,5744002.61,52.471,2026-03-04T12:50:00.0000000+00:00
P03171,466582.63,5753156.40,39.871,2026-03-04T12:51:00.0000000+00:00
P03172,459776.87,5702703.63,9.135,2026-03-04T12:52:00.0000000+00:00
P03173,458259.61,5756983.83,1.315,2026-03-04T12:53:00.0000000+00:00
P03174,474994.11,5797623.54,25.836,2026-03-04T12:54:00.0000000+00:00
P03175,425745.68,5739447.65,60.868,2026-03-04T12:55:00.0000000+00:00
P03176,436834.20,5702271.50,14.014,2026-03-04T12:56:00.0000000+00:00
P03177,498700.36,5735633.07,89.556,2026-03-04T12:57:00.0000000+00:00
P03178,433846.64,5733421.14,40.674,2026-03-04T12:58:00.0000000+00:00
P03179,493581.58,5794882.12,77.474,2026-03-04T12:59:00.0000000+00:00
P03180,449557.12,5735171.69,13.753,2026-03-04T13:00:00.0000000+00:00
P03181,447691.94,5720009.15,23.902,2026-03-04T13:01:00.0000000+00:00
P03182,411265.07,5745246.55,76.647,2026-03-04T13:02:00.0000000+00:00
P03183,495900.67,5711351.41,18.634,2026-03-04T13:03:00.0000000+00:00
P03184,450204.10,5723292.72,64.088,2026-03-04T13:04:00.0000000+00:00
P03185,491994.24,5733420.54,1.041,2026-03-04T13:05:00.0000000+00:00
P03186,466276.29,5722136.60,54.055,2026-03-04T13:06:00.0000000+00:00
P03187,435649.18,5738249.43,3.374,2026-03-04T13:07:00.0000000+00:00
P03188,422165.38,5773918.30,14.194,2026-03-04T13:08:00.0000000+00:00
P03189,436078.07,5792154.71,17.039,2026-03-04T13:09:00.0000000+00:00
P03190,452047.75,5722159.11,21.018,2026-03-04T13:10:00.0000000+00:00
P03191,456802.56,5706017.41,80.555,2026-03-04T13:11:00.0000000+00:00
P03192,442645.35,5706990.05,5.022,2026-03-04T13:12:00.0000000+00:00
P03193,425217.07,5707061.85,44.339,2026-03-04T13:13:00.0000000+00:00
P03194,434929.61,5707799.13,16.937,2026-03-04T13:14:00.0000000+00:00
P03195,412015.94,5709846.18,7.845,2026-03-04T13:15:00.0000000+00:00
P03196,483351.24,5794189.36,77.472,2026-03-04T13:16:00.0000000+00:00
P03197,431465.81,5748785.18,78.809,2026-03-04T13:17:00.0000000+00:00
P03198,412469.30,5701275.89,41.123,2026-03-04T13:18:00.0000000+00:00
P03199,496935.66,5725786.88,68.619,2026-03-04T13:19:00.0000000+00:00
P03200,494087.42,5737660.12,26.946,2026-03-04T13:20:00.0000000+00:00
P03201,445703.24,5727361.22,20.818,2026-03-04T13:21:00.0000000+00:00
P03202,408081.88,5720611.59,48.687,2026-03-04T13:22:00.0000000+00:00
P03203,485187.16,5774438.26,1.885,2026-03-04T13:23:00.0000000+00:00
P03204,492474.22,5748087.97,19.420,2026-03-04T13:24:00.0000000+00:00
P03205,458714.95,5748256.32,38.435,2026-03-04T13:25:00.0000000+00:00
P03206,409625.19,5752027.54,65.629,2026-03-04T13:26:00.0000000+00:00
P03207,453598.89,5707748.19,73.576,2026-03-04T13:27:00.0000000+00:00
P03208,491706.37,5711894.57,2.596,2026-03-04T13:28:00.0000000+00:00
P03209,487498.67,5741348.49,17.069,2026-03-04T13:29:00.0000000+00:00
P03210,446599.48,5703300.85,57.273,2026-03-04T13:30:00.0000000+00:00
P03211,433571.75,5746579.77,45.351,2026-03-04T13:31:00.0000000+00:00
P03212,416753.31,5743898.11,65.115,2026-03-04T13:32:00.0000000+00:00
P03213,480776.73,5740329.90,5.840,2026-03-04T13:33:00.0000000+00:00
P03214,430112.01,5792167.88,40.750,2026-03-04T13:34:00.0000000+00:00
P03215,402206.60,5799406.45,6.244,2026-03-04T13:35:00.0000000+00:00
P03216,459649.68,5726205.80,77.059,2026-03-04T13:36:00.0000000+00:00
P03217,411050.14,5787010.76,36.719,2026-03-04T13:37:00.0000000+00:00
P03218,415770.76,5794007.29,61.467,2026-03-04T13:38:00.0000000+00:00
P03219,466600.56,5742351.19,49.620,2026-03-04T13:39:00.0000000+00:00
P03220,435155.44,5731077.71,67.896,2026-03-04T13:40:00.0000000+00:00
P03221,435737.71,5723590.19,46.049,2026-03-04T13:41:00.0000000+00:00
P03222,485307.00,5787151.34,71.911,2026-03-04T13:42:00.0000000+00:00
P03223,497033.53,5761456.20,65.687,2026-03-04T13:43:00.0000000+00:00
P03224,481020.72,5792130.52,70.513,2026-03-04T13:44:00.0000000+00:00
P03225,482137.40,5713004.64,40.408,2026-03-04T13:45:00.0000000+00:00
P03226,474894.39,5739799.97,36.685,2026-03-04T13:46:00.0000000+00:00
P03227,448318.96,5724171.89,40.680,2026-03-04T13:47:00.0000000+00:00
P03228,459613.32,5776736.51,20.018,2026-03-04T13:48:00.0000000+00:00
P03229,400609.14,5772166.62,81.024,2026-03-04T13:49:00.0000000+00:00
P03230,497529.83,5793158.72,33.114,2026-03-04T13:50:00.0000000+00:00
P03231,491992.21,5755080.46,53.399,2026-03-04T13:51:00.0000000+00:00
P03232,451374.99,5712349.92,64.764,2026-03-04T13:52:00.0000000+00:00
P03233,444570.92,5727844.24,83.462,2026-03-04T13:53:00.0000000+00:00
P03234,474620.30,5718169.11,57.303,2026-03-04T13:54:00.0000000+00:00
P03235,468725.12,5748965.37,89.579,2026-03-04T13:55:00.0000000+00:00
P03236,475437.76,5759090.12,87.233,2026-03-04T13:56:00.0000000+00:00
P03237,412927.13,5772778.36,89.225,2026-03-04T13:57:00.0000000+00:00
P03238,489528.07,5742954.95,15.985,2026-03-04T13:58:00.0000000+00:00
P03239,474634.73,5790067.46,87.063,2026-03-04T13:59:00.0000000+00:00
P03240,493276.80,5757638.24,69.469,2026-03-04T14:00:00.0000000+00:00
P03241,490943.14,5799863.54,15.958,2026-03-04T14:01:00.0000000+00:00
P03242,417363.31,5794990.04,10.796,2026-03-04T14:02:00.0000000+00:00
P03243,473476.37,5731156.95,19.557,2026-03-04T14:03:00.0000000+00:00
P03244,487420.73,5794794.50,56.264,2026-03-04T14:04:00.0000000+00:00
P03245,467849.28,5778472.52,17.161,2026-03-04T14:05:00.0000000+00:00
P03246,465720.88,5735822.25,41.857,2026-03-04T14:06:00.0000000+00:00
P03247,422675.35,5790327.47,70.859,2026-03-04T14:07:00.0000000+00:00
P03248,403532.70,5762212.10,66.598,2026-03-04T14:08:00.0000000+00:00
P03249,475154.97,5759268.01,33.045,2026-03-04T14:09:00.0000000+00:00
P03250,452109.40,5751369.73,77.888,2026-03-04T14:10:00.0000000+00:00
P03251,417384.64,5712396.78,34.229,2026-03-04T14:11:00.0000000+00:00
P03252,443851.47,5791909.45,65.865,2026-03-04T14:12:00.0000000+00:00
P03253,465452.40,5794666.08,42.925,2026-03-04T14:13:00.0000000+00:00
P03254,464200.57,5755107.18,69.218,2026-03-04T14:14:00.0000000+00:00
P03255,456884.63,5750935.31,66.053,2026-03-04T14:15:00.0000000+00:00
P03256,434379.49,5748512.01,26.137,2026-03-04T14:16:00.0000000+00:00
P03257,473523.24,5731385.39,59.258,2026-03-04T14:17:00.0000000+00:00
P03258,467910.29,5724689.72,32.969,2026-03-04T14:18:00.0000000+00:00
P03259,409852.43,5793593.58,8.291,2026-03-04T14:19:00.0000000+00:00
P03260,433780.98,5786959.90,19.749,2026-03-04T14:20:00.0000000+00:00
P03261,472038.12,5773838.86,9.237,2026-03-04T14:21:00.0000000+00:00
P03262,437990.64,5710608.80,31.222,2026-03-04T14:22:00.0000000+00:00
P03263,461149.24,5790914.29,45.478,2026-03-04T14:23:00.0000000+00:00
P03264,497113.84,5727457.53,19.305,2026-03-04T14:24:00.0000000+00:00
P03265,411789.75,5739974.19,60.309,2026-03-04T14:25:00.0000000+00:00
P03266,426803.82,5702741.56,60.539,2026-03-04T14:26:00.0000000+00:00
P03267,451986.81,5718718.00,31.723,2026-03-04T14:27:00.0000000+00:00
P03268,486354.28,5707882.71,87.842,2026-03-04T14:28:00.0000000+00:00
P03269,438213.04,5747988.39,84.378,2026-03-04T14:29:00.0000000+00:00
P03270,447443.18,5791096.43,67.354,2026-03-04T14:30:00.0000000+00:00
P03271,483757.18,5796353.79,48.524,2026-03-04T14:31:00.0000000+00:00
P03272,419472.04,5757763.36,69.693,2026-03-04T14:32:00.0000000+00:00
P03273,429158.96,5749342.55,60.925,2026-03-04T14:33:00.0000000+00:00
P03274,422647.40,5777861.55,73.631,2026-03-04T14:34:00.0000000+00:00
P03275,482993.87,5789452.64,8.491,2026-03-04T14:35:00.0000000+00:00
P03276,462896.08,5706645.83,15.161,2026-03-04T14:36:00.0000000+00:00
P03277,476039.06,5774849.55,46.930,2026-03-04T14:37:00.0000000+00:00
P03278,426523.01,5727201.78,8.973,2026-03-04T14:38:00.0000000+00:00
P03279,488493.92,5750448.98,18.343,2026-03-04T14:39:00.0000000+00:00
P03280,457620.28,5737434.33,86.663,2026-03-04T14:40:00.0000000+00:00
P03281,462969.54,5795624.08,66.686,2026-03-04T14:41:00.0000000+00:00
P03282,462713.45,5778953.33,71.608,2026-03-04T14:42:00.0000000+00:00
P03283,417653.67,5788502.84,26.798,2026-03-04T14:43:00.0000000+00:00
P03284,435958.04,5777798.92,68.166,2026-03-04T14:44:00.0000000+00:00
P03285,498684.64,5788017.72,23.891,2026-03-04T14:45:00.0000000+00:00
P03286,478736.42,5710094.08,83.973,2026-03-04T14:46:00.0000000+00:00
P03287,497394.17,5727268.58,14.640,2026-03-04T14:47:00.0000000+00:00
P03288,418369.55,5713352.89,72.534,2026-03-04T14:48:00.0000000+00:00
P03289,445825.72,5798907.57,87.922,2026-03-04T14:49:00.0000000+00:00
P03290,488579.70,5778153.78,8.097,2026-03-04T14:50:00.0000000+00:00
P03291,480601.90,5720306.89,48.361,2026-03-04T14:51:00.0000000+00:00
P03292,450795.09,5774696.91,78.112,2026-03-04T14:52:00.0000000+00:00
P03293,452610.77,5788449.13,66.210,2026-03-04T14:53:00.0000000+00:00
P03294,403310.09,5783360.34,23.528,2026-03-04T14:54:00.0000000+00:00
P03295,490223.21,5745612.17,17.216,2026-03-04T14:55:00.0000000+00:00
P03296,419187.18,5707946.17,70.255,2026-03-04T14:56:00.0000000+00:00
P03297,443694.28,5700886.77,34.717,2026-03-04T14:57:00.0000000+00:00
P03298,478776.54,5785330.87,4.198,2026-03-04T14:58:00.0000000+00:00
P03299,403818.74,5797082.57,68.008,2026-03-04T14:59:00.0000000+00:00
P03300,426361.46,5763903.67,89.332,2026-03-04T15:00:00.0000000+00:00
P03301,490567.32,5789289.53,64.690,2026-03-04T15:01:00.0000000+00:00
P03302,403322.35,5799393.62,63.452,2026-03-04T15:02:00.0000000+00:00
P03303,420204.26,5770362.11,50.718,2026-03-04T15:03:00.0000000+00:00
P03304,467507.02,5716237.25,12.451,2026-03-04T15:04:00.0000000+00:00
P03305,424567.62,5742781.07,82.319,2026-03-04T15:05:00.0000000+00:00
P03306,461616.76,5728948.67,77.057,2026-03-04T15:06:00.0000000+00:00
P03307,482470.25,5782690.16,75.698,2026-03-04T15:07:00.0000000+00:00
P03308,420464.40,5704678.51,33.495,2026-03-04T15:08:00.0000000+00:00
P03309,430458.14,5790289.92,89.970,2026-03-04T15:09:00.0000000+00:00
P03310,417016.64,5718962.44,25.098,2026-03-04T15:10:00.0000000+00:00
P03311,426233.96,5743878.67,1.938,2026-03-04T15:11:00.0000000+00:00
P03312,416262.52,5739531.64,26.300,2026-03-04T15:12:00.0000000+00:00
P03313,489137.51,5718268.46,4.731,2026-03-04T15:13:00.0000000+00:00
P03314,440431.72,5725266.93,69.764,2026-03-04T15:14:00.0000000+00:00
P03315,441634.69,5776264.31,45.217,2026-03-04T15:15:00.0000000+00:00
P03316,486831.38,5797249.72,81.881,2026-03-04T15:16:00.0000000+00:00
P03317,426002.52,5739574.10,32.842,2026-03-04T15:17:00.0000000+00:00
P03318,409982.65,5785629.60,2.487,2026-03-04T15:18:00.0000000+00:00
P03319,478745.70,5759522.45,3.557,2026-03-04T15:19:00.0000000+00:00
P03320,484581.32,5719530.67,23.317,2026-03-04T15:20:00.0000000+00:00
P03321,417613.84,5701956.17,69.908,2026-03-04T15:21:00.0000000+00:00
P03322,432788.16,5761110.30,18.522,2026-03-04T15:22:00.0000000+00:00
P03323,433544.29,5737086.40,74.107,2026-03-04T15:23:00.0000000+00:00
P03324,490796.81,5766602.27,47.799,2026-03-04T15:24:00.0000000+00:00
P03325,462270.40,5734542.41,79.571,2026-03-04T15:25:00.0000000+00:00
P03326,468588.58,5727160.07,83.512,2026-03-04T15:26:00.0000000+00:00
P03327,482328.92,5788151.94,24.866,2026-03-04T15:27:00.0000000+00:00
P03328,487657.48,5750305.07,11.741,2026-03-04T15:28:00.0000000+00:00
P03329,418697.43,5749679.08,68.444,2026-03-04T15:29:00.0000000+00:00
P03330,465171.90,5731140.22,49.367,2026-03-04T15:30:00.0000000+00:00
P03331,456297.91,5728035.03,55.618,2026-03-04T15:31:00.0000000+00:00
P03332,425134.25,5736444.85,52.910,2026-03-04T15:32:00.0000000+00:00
P03333,422626.96,5753918.79,35.045,2026-03-04T15:33:00.0000000+00:00
P03334,429649.55,5728690.60,20.446,2026-03-04T15:34:00.0000000+00:00
P03335,407436.59,5781893.82,38.030,2026-03-04T15:35:00.0000000+00:00
P03336,420140.60,5736775.51,34.361,2026-03-04T15:36:00.0000000+00:00
P03337,458607.83,5787034.88,73.865,2026-03-04T15:37:00.0000000+00:00
P03338,437672.32,5784947.58,77.806,2026-03-04T15:38:00.0000000+00:00
P03339,490533.85,5750279.26,83.004,2026-03-04T15:39:00.0000000+00:00
P03340,408059.95,5768555.83,86.017,2026-03-04T15:40:00.0000000+00:00
P03341,479911.42,5783114.33,59.983,2026-03-04T15:41:00.0000000+00:00
P03342,454266.71,5757515.17,19.561,2026-03-04T15:42:00.0000000+00:00
P03343,417558.41,5772951.42,20.898,2026-03-04T15:43:00.0000000+00:00
P03344,459711.48,5773710.01,82.574,2026-03-04T15:44:00.0000000+00:00
P03345,452790.93,5767974.36,39.426,2026-03-04T15:45:00.0000000+00:00
P03346,467585.75,5787106.85,7.396,2026-03-04T15:46:00.0000000+00:00
P03347,403440.04,5767225.86,3.149,2026-03-04T15:47:00.0000000+00:00
P03348,423133.72,5763860.94,8.512,2026-03-04T15:48:00.0000000+00:00
P03349,427472.65,5773118.78,21.477,2026-03-04T15:49:00.0000000+00:00
P03350,428014.78,5750251.25,72.720,2026-03-04T15:50:00.0000000+00:00
P03351,430351.17,5727882.14,45.461,2026-03-04T15:51:00.0000000+00:00
P03352,469067.32,5732558.33,34.184,2026-03-04T15:52:00.0000000+00:00
P03353,422650.73,5744428.58,70.194,2026-03-04T15:53:00.0000000+00:00
P03354,493556.58,5784603.16,7.774,2026-03-04T15:54:00.0000000+00:00
P03355,469501.88,5751567.39,51.299,2026-03-04T15:55:00.0000000+00:00
P03356,489413.77,5723712.95,50.864,2026-03-04T15:56:00.0000000+00:00
P03357,487019.08,5722562.17,22.767,2026-03-04T15:57:00.0000000+00:00
P03358,418645.94,5727228.54,50.505,2026-03-04T15:58:00.0000000+00:00
P03359,403329.69,5700557.30,28.218,2026-03-04T15:59:00.0000000+00:00
P03360,487468.13,5709037.50,40.612,2026-03-04T16:00:00.0000000+00:00
P03361,494551.29,5774954.02,39.609,2026-03-04T16:01:00.0000000+00:00
P03362,494743.27,5716819.57,64.698,2026-03-04T16:02:00.0000000+00:00
P03363,496857.75,5733648.07,88.146,2026-03-04T16:03:00.0000000+00:00
P03364,450189.14,5732878.00,32.880,2026-03-04T16:04:00.0000000+00:00
P03365,429364.58,5745602.01,6.426,2026-03-04T16:05:00.0000000+00:00
P03366,477418.36,5762842.61,20.953,2026-03-04T16:06:00.0000000+00:00
P03367,401784.16,5750315.66,53.285,2026-03-04T16:07:00.0000000+00:00
P03368,433753.45,5797418.30,30.563,2026-03-04T16:08:00.0000000+00:00
P03369,488250.79,5715455.94,0.305,2026-03-04T16:09:00.0000000+00:00
P03370,428406.93,5793698.86,65.852,2026-03-04T16:10:00.0000000+00:00
P03371,415349.92,5719813.74,72.352,2026-03-04T16:11:00.0000000+00:00
P03372,407029.35,5752625.38,5.821,2026-03-04T16:12:00.0000000+00:00
P03373,464375.83,5754921.04,60.906,2026-03-04T16:13:00.0000000+00:00
P03374,490669.98,5724606.89,12.280,2026-03-04T16:14:00.0000000+00:00
P03375,427233.83,5736282.32,29.296,2026-03-04T16:15:00.0000000+00:00
P03376,401620.14,5742738.65,45.669,2026-03-04T16:16:00.0000000+00:00
P03377,408717.59,5764801.62,21.983,2026-03-04T16:17:00.0000000+00:00
P03378,403699.49,5773525.33,26.163,2026-03-04T16:18:00.0000000+00:00
P03379,475634.24,5726317.03,86.745,2026-03-04T16:19:00.0000000+00:00
P03380,460683.26,5779367.91,42.974,2026-03-04T16:20:00.0000000+00:00
P03381,498950.74,5702709.22,33.911,2026-03-04T16:21:00.0000000+00:00
P03382,439376.99,5732985.87,86.076,2026-03-04T16:22:00.0000000+00:00
P03383,425862.28,5775025.26,77.636,2026-03-04T16:23:00.0000000+00:00
P03384,454553.93,5753101.19,50.088,2026-03-04T16:24:00.0000000+00:00
P03385,403313.98,5718720.68,3.248,2026-03-04T16:25:00.0000000+00:00
P03386,487620.16,5712727.67,56.489,2026-03-04T16:26:00.0000000+00:00
P03387,495685.80,5713212.82,84.306,2026-03-04T16:27:00.0000000+00:00
P03388,483375.87,5728429.18,69.677,2026-03-04T16:28:00.0000000+00:00
P03389,499565.34,5740494.15,33.530,2026-03-04T16:29:00.0000000+00:00
P03390,444381.79,5718090.93,17.381,2026-03-04T16:30:00.0000000+00:00
P03391,472441.71,5795007.08,0.786,2026-03-04T16:31:00.0000000+00:00
P03392,494889.58,5765248.26,27.048,2026-03-04T16:32:00.0000000+00:00
P03393,450429.72,5799929.22,32.689,2026-03-04T16:33:00.0000000+00:00
P03394,480381.84,5721411.51,61.698,2026-03-04T16:34:00.0000000+00:00
P03395,484360.71,5779802.59,20.842,2026-03-04T16:35:00.0000000+00:00
P03396,430821.01,5761025.75,8.227,2026-03-04T16:36:00.0000000+00:00
P03397,435614.75,5787387.49,21.186,2026-03-04T16:37:00.0000000+00:00
P03398,402464.73,5703945.35,58.649,2026-03-04T16:38:00.0000000+00:00
P03399,453073.21,5742482.49,12.350,2026-03-04T16:39:00.0000000+00:00
P03400,416712.21,5702648.25,21.284,2026-03-04T16:40:00.0000000+00:00
P03401,498844.35,5735606.81,85.287,2026-03-04T16:41:00.0000000+00:00
P03402,443846.75,5762267.77,78.613,2026-03-04T16:42:00.0000000+00:00
P03403,481563.30,5760802.02,43.951,2026-03-04T16:43:00.0000000+00:00
P03404,465925.48,5706597.14,5.010,2026-03-04T16:44:00.0000000+00:00
P03405,441723.81,5788268.25,52.884,2026-03-04T16:45:00.0000000+00:00
P03406,420085.10,5751475.58,45.886,2026-03-04T16:46:00.0000000+00:00
P03407,483023.21,5778160.75,82.899,2026-03-04T16:47:00.0000000+00:00
P03408,402723.75,5735035.81,60.829,2026-03-04T16:48:00.0000000+00:00
P03409,474264.13,5772893.07,53.750,2026-03-04T16:49:00.0000000+00:00
P03410,421821.84,5728515.34,35.136,2026-03-04T16:50:00.0000000+00:00
P03411,440470.17,5716966.73,51.763,2026-03-04T16:51:00.0000000+00:00
P03412,409825.22,5779659.72,17.271,2026-03-04T16:52:00.0000000+00:00
P03413,416968.90,5756960.16,10.307,2026-03-04T16:53:00.0000000+00:00
P03414,465999.60,5714107.05,46.444,2026-03-04T16:54:00.0000000+00:00
P03415,415593.12,5751266.76,33.669,2026-03-04T16:55:00.0000000+00:00
P03416,460130.48,5782104.64,31.738,2026-03-04T16:56:00.0000000+00:00
P03417,472988.28,5718770.58,64.449,2026-03-04T16:57:00.0000000+00:00
P03418,403259.02,5794171.45,81.684,2026-03-04T16:58:00.0000000+00:00
P03419,418072.05,5771944.97,61.787,2026-03-04T16:59:00.0000000+00:00
P03420,499501.35,5766194.72,52.445,2026-03-04T17:00:00.0000000+00:00
P03421,425121.33,5785447.12,10.713,2026-03-04T17:01:00.0000000+00:00
P03422,445014.52,5755985.83,39.831,2026-03-04T17:02:00.0000000+00:00
P03423,412001.07,5789184.69,1.495,2026-03-04T17:03:00.0000000+00:00
P03424,450273.69,5722016.82,52.319,2026-03-04T17:04:00.0000000+00:00
P03425,494962.62,5779880.03,58.996,2026-03-04T17:05:00.0000000+00:00
P03426,407694.00,5770756.74,30.379,2026-03-04T17:06:00.0000000+00:00
P03427,459532.90,5790083.22,0.381,2026-03-04T17:07:00.0000000+00:00
P03428,412506.35,5761525.88,77.612,2026-03-04T17:08:00.0000000+00:00
P03429,489592.30,5733030.16,20.883,2026-03-04T17:09:00.0000000+00:00
P03430,422525.42,5775011.53,16.496,2026-03-04T17:10:00.0000000+00:00
P03431,491426.41,5787367.56,67.431,2026-03-04T17:11:00.0000000+00:00
P03432,412387.37,5773826.51,8.115,2026-03-04T17:12:00.0000000+00:00
P03433,459501.27,5769058.83,63.233,2026-03-04T17:13:00.0000000+00:00
P03434,470442.06,5776644.18,12.346,2026-03-04T17:14:00.0000000+00:00
P03435,466583.91,5778219.82,46.911,2026-03-04T17:15:00.0000000+00:00
P03436,462964.06,5772715.40,28.590,2026-03-04T17:16:00.0000000+00:00
P03437,450765.56,5759624.18,68.479,2026-03-04T17:17:00.0000000+00:00
P03438,487392.38,5720779.21,51.948,2026-03-04T17:18:00.0000000+00:00
P03439,419309.38,5772077.51,74.116,2026-03-04T17:19:00.0000000+00:00
P03440,472994.72,5727951.52,80.842,2026-03-04T17:20:00.0000000+00:00
P03441,464966.29,5786071.82,79.035,2026-03-04T17:21:00.0000000+00:00
P03442,438867.19,5795969.09,29.141,2026-03-04T17:22:00.0000000+00:00
